Marca_temporal,Departamento,Municipio,FechaHora,Incidente,SubIncidente,Coordenadas,latitud,Longitud
2024-01-03T16:36:15.63Z,Francisco Morazan ,Distrito Central,2024-01-03T15:53:00Z,Delitos Contra La Propiedad,Robo A Comercio,"14.098777, -87.206333",14.098777,-87.206333
2024-01-03T16:38:38.983Z,Francisco Morazan ,Distrito Central,2024-01-03T15:59:00Z,Accidente de Transito,Colisión,"14.092682, -87.157323",14.092682,-87.157323
2024-01-03T16:43:30.562Z,Francisco Morazan ,Distrito Central,2024-01-03T16:10:00Z,Emergencia Medica,Emergencia Médica,"14.101789, -87.240037",14.101789,-87.240037
2024-01-03T16:46:32.95Z,Francisco Morazan ,Distrito Central,2024-01-03T16:12:00Z,Accidente de Transito,Colisión,"14.042744, -87.227866",14.042744,-87.227866
2024-01-03T16:48:47.985Z,Francisco Morazan ,Distrito Central,2024-01-03T16:14:00Z,Accidente de Transito,Colisión,"14.085202, -87.218950",14.085202,-87.218950
2024-01-03T17:06:26.295Z,Francisco Morazan ,Distrito Central,2024-01-03T16:42:00Z,Emergencia Medica,Emergencia Médica,"14.095958, -87.217489",14.095958,-87.217489
2024-01-03T17:09:27.605Z,Francisco Morazan ,Distrito Central,2024-01-03T16:24:00Z,Accidente de Transito,Colisión,"14.081669, -87.160400",14.081669,-87.160400
2024-01-03T17:30:50.214Z,Francisco Morazan ,Distrito Central,2024-01-03T17:12:00Z,Accidente de Transito,Colisión,"14.008367, -87.197882",14.008367,-87.197882
2024-01-03T17:31:27.897Z,El Paraiso ,El Paraíso ,2024-01-03T16:06:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.040714, -86.576635",14.040714,-86.576635
2024-01-03T18:04:53.236Z,Francisco Morazan ,Distrito Central,2024-01-03T17:36:00Z,Accidente de Transito,Choque,"14.108903, -87.202482",14.108903,-87.202482
2024-01-03T18:08:55.157Z,Francisco Morazan ,Distrito Central,2024-01-03T17:41:00Z,Accidente de Transito,Colisión,"14.080333, -87.188321",14.080333,-87.188321
2024-01-03T18:13:01.884Z,Intibuca ,San Francisco De Opalaca ,2024-01-03T17:00:00Z,Accidente de Transito,Atropello,"14.504085, -88.216544",14.504085,-88.216544
2024-01-03T18:16:05.143Z,Intibuca ,Jesus de Otoro ,2024-01-03T17:11:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.469298, -87.994439",14.469298,-87.994439
2024-01-03T18:35:20.693Z,Olancho ,Campamento ,2024-01-03T17:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.554134, -86.666422",14.554134,-86.666422
2024-01-03T19:31:29.485Z,Francisco Morazan ,Distrito Central,2024-01-02T15:20:00Z,Accidente de Transito,Colisión,"14.059345982624912, -87.1761253766109",14.059345982624912,-87.1761253766109
2024-01-03T19:31:55.362Z,Francisco Morazan ,Distrito Central,2024-01-02T15:25:00Z,Accidente de Transito,Colisión,"14.058634688555749, -87.24577658805852",14.058634688555749,-87.24577658805852
2024-01-03T19:46:21.962Z,Francisco Morazan ,Distrito Central,2024-01-02T15:21:00Z,Accidente de Transito,Colisión,"14.095042164886904, -87.24901440795371",14.095042164886904,-87.24901440795371
2024-01-03T19:51:15.635Z,Francisco Morazan ,Distrito Central,2024-01-02T16:07:00Z,Accidente de Transito,Colisión,"14.099025657937952, -87.22714881151184",14.099025657937952,-87.22714881151184
2024-01-03T19:55:13.736Z,Francisco Morazan ,Distrito Central,2024-01-02T16:09:00Z,Accidente de Transito,Colisión,"14.078054651506784, -87.23681098767469",14.078054651506784,-87.23681098767469
2024-01-03T19:57:38.664Z,Francisco Morazan ,Ojojona ,2024-01-02T17:13:00Z,Emergencia Medica,Emergencia Médica,"13.988133299087458, -87.19882230556243",13.988133299087458,-87.19882230556243
2024-01-03T20:01:19.874Z,Francisco Morazan ,Distrito Central,2024-01-02T06:38:00Z,Accidente de Transito,Colisión,"14.091111910509582, -87.20928649337864",14.091111910509582,-87.20928649337864
2024-01-03T20:05:03.867Z,Francisco Morazan ,Distrito Central,2024-01-02T16:38:00Z,Accidente de Transito,Colisión,"14.113799187054575, -87.22671381327427",14.113799187054575,-87.22671381327427
2024-01-03T20:10:08.761Z,Francisco Morazan ,Cedros ,2024-01-02T16:47:00Z,Accidente de Transito,Colisión,"14.448993965390256, -87.06962950671786",14.448993965390256,-87.06962950671786
2024-01-03T20:15:40.351Z,Francisco Morazan ,Distrito Central,2024-01-02T16:48:00Z,Accidente de Transito,Colisión,"14.087972974913072, -87.1579398252649",14.087972974913072,-87.1579398252649
2024-01-03T20:19:12.418Z,Francisco Morazan ,Sabanagrande ,2024-01-02T17:01:00Z,Accidente de Transito,Colisión,"13.808618042961088, -87.26071660422521",13.808618042961088,-87.26071660422521
2024-01-03T20:23:22.01Z,Francisco Morazan ,Distrito Central,2024-01-02T17:19:00Z,Accidente de Transito,Colisión,"14.131684542082956, -87.25175155924241",14.131684542082956,-87.25175155924241
2024-01-03T20:28:52.334Z,Francisco Morazan ,Distrito Central,2024-01-02T17:53:00Z,Accidente de Transito,Choque,"14.052738197255701, -87.17453537700517",14.052738197255701,-87.17453537700517
2024-01-03T20:32:09.489Z,Francisco Morazan ,Distrito Central,2024-01-02T17:44:00Z,Accidente de Transito,Colisión,"14.102431116974358, -87.23206148753187",14.102431116974358,-87.23206148753187
2024-01-03T20:36:07.462Z,Francisco Morazan ,Distrito Central,2024-01-02T17:52:00Z,Accidente de Transito,Colisión,"14.074839085853059, -87.2006369346624",14.074839085853059,-87.2006369346624
2024-01-03T20:41:14.282Z,Francisco Morazan ,Distrito Central,2024-01-02T17:58:00Z,Accidente de Transito,Colisión,"14.034463859655895, -87.14320155174242",14.034463859655895,-87.14320155174242
2024-01-03T20:45:35.417Z,Francisco Morazan ,Distrito Central,2024-01-02T18:07:00Z,Accidente de Transito,Colisión,"14.103931106520069, -87.2338510045003",14.103931106520069,-87.2338510045003
2024-01-03T20:50:03.809Z,Francisco Morazan ,Distrito Central,2024-01-02T18:11:00Z,Accidente de Transito,Colisión,"14.102941804634318, -87.18308782627444",14.102941804634318,-87.18308782627444
2024-01-03T21:04:55.601Z,Francisco Morazan ,Distrito Central,2024-01-02T16:18:00Z,Emergencia Medica,Emergencia Médica,"14.109131339504506, -87.20604698269102",14.109131339504506,-87.20604698269102
2024-01-03T21:12:17.317Z,Francisco Morazan ,Distrito Central,2024-01-02T17:53:00Z,Emergencia Medica,Emergencia Médica,"14.068444197277525, -87.1717403824442",14.068444197277525,-87.1717403824442
2024-01-03T21:17:20.532Z,Francisco Morazan ,Marale ,2024-01-02T15:57:00Z,Emergencia Medica,Emergencia Médica,"14.96722953693382, -87.173496063677",14.96722953693382,-87.173496063677
2024-01-03T21:23:45.899Z,Olancho ,Patuca ,2024-01-02T14:56:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.340670229119171, -85.8921782193845",14.340670229119171,-85.8921782193845
2024-01-03T21:28:13.612Z,Olancho ,Juticalpa ,2024-01-02T16:28:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.093476543115315, -87.19254527599523",14.093476543115315,-87.19254527599523
2024-01-03T21:32:10.158Z,Olancho ,Campamento ,2024-01-02T16:51:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.547419867138027, -86.66655684591946",14.547419867138027,-86.66655684591946
2024-01-03T21:38:21.411Z,Olancho ,Juticalpa ,2024-01-02T17:29:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.657813626875708, -86.21104900529654",14.657813626875708,-86.21104900529654
2024-01-03T21:42:16.15Z,Olancho ,Juticalpa ,2024-01-02T18:04:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.656910594707265, -86.21177856613056",14.656910594707265,-86.21177856613056
2024-01-03T21:51:57.07Z,Choluteca ,Choluteca ,2024-01-03T18:44:00Z,Accidente de Transito,Colisión,"13.302944209012454, -87.19743652474563",13.302944209012454,-87.19743652474563
2024-01-03T21:53:59.423Z,Francisco Morazan ,Valle de Angeles ,2024-01-03T18:32:00Z,Accidente de Transito,Atropello,"14.162231236134227, -87.0443172835381",14.162231236134227,-87.0443172835381
2024-01-03T21:59:27.214Z,Francisco Morazan ,Distrito Central,2024-01-03T21:07:00Z,Emergencia Medica,Emergencia Médica,"14.081253436809806, -87.21467508083445",14.081253436809806,-87.21467508083445
2024-01-03T22:03:34.055Z,Francisco Morazan ,Distrito Central,2024-01-03T19:34:00Z,Accidente de Transito,Colisión,"14.084541219212092, -87.1864918755837",14.084541219212092,-87.1864918755837
2024-01-03T22:08:03.808Z,Francisco Morazan ,Distrito Central,2024-01-03T19:48:00Z,Accidente de Transito,Colisión,"14.086307877760607, -87.1905424442164",14.086307877760607,-87.1905424442164
2024-01-03T22:20:04.098Z,Francisco Morazan ,Distrito Central,2024-01-03T20:34:00Z,Accidente de Transito,Colisión,"14.066240964315499, -87.18409283465662",14.066240964315499,-87.18409283465662
2024-01-03T22:29:36.46Z,Francisco Morazan ,Distrito Central,2024-01-03T19:34:00Z,Accidente de Transito,Colisión,"14.086287829794008, -87.19029453422925",14.086287829794008,-87.19029453422925
2024-01-03T22:49:34.025Z,El Paraiso ,Danlí,2024-01-03T18:50:00Z,Accidente de Transito,Colisión,"14.040785369542723, -86.56981324642105",14.040785369542723,-86.56981324642105
2024-01-03T23:03:06.864Z,Francisco Morazan ,Distrito Central,2024-01-03T19:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.108478196606294, -87.20229704783894",14.108478196606294,-87.20229704783894
2024-01-03T23:10:43.698Z,Francisco Morazan ,Distrito Central,2024-01-02T19:40:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.115638185116417, -87.20420218651076",14.115638185116417,-87.20420218651076
2024-01-03T23:16:32.117Z,Francisco Morazan ,Distrito Central,2024-01-03T22:31:00Z,Delitos Contra La Propiedad,Hurto De Vehículo,"14.110555510433946, -87.22946151743768",14.110555510433946,-87.22946151743768
2024-01-03T23:34:10.911Z,Comayagua ,Comayagua ,2024-01-02T18:54:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.452459771880072, -87.64444424670643",14.452459771880072,-87.64444424670643
2024-01-03T23:39:29.048Z,Francisco Morazan ,Talanga ,2024-01-03T20:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.414154328100127, -87.08829704057541",14.414154328100127,-87.08829704057541
2024-01-03T23:44:38.755Z,Francisco Morazan ,Distrito Central,2024-01-03T21:08:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.06571463841619, -87.17224415379204",14.06571463841619,-87.17224415379204
2024-01-03T23:49:32.647Z,Francisco Morazan ,Distrito Central,2024-01-03T22:04:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.096320379705768, -87.15321293706728",14.096320379705768,-87.15321293706728
2024-01-03T23:52:41.631Z,Francisco Morazan ,Distrito Central,2024-01-03T22:22:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.053275946781273, -87.22412947589548",14.053275946781273,-87.22412947589548
2024-01-03T23:57:11.494Z,Francisco Morazan ,Distrito Central,2024-01-03T22:50:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.0220603764799, -87.19479155992173",14.0220603764799,-87.19479155992173
2024-01-04T00:01:04.151Z,Francisco Morazan ,Distrito Central,2024-01-03T23:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.246008425953656, -87.24968547211013",14.246008425953656,-87.24968547211013
2024-01-04T00:11:53.614Z,Francisco Morazan ,Distrito Central,2024-01-03T20:28:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.088710673470077, -87.2472112729976",14.088710673470077,-87.2472112729976
2024-01-04T00:20:28.442Z,La Paz ,Santa María ,2024-01-03T19:05:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.289518602053166, -87.93426728542919",14.289518602053166,-87.93426728542919
2024-01-04T00:26:32.617Z,Francisco Morazan ,Distrito Central,2024-01-03T20:52:00Z,Delitos Contra la Vida,Secuestro,"14.068431847108789, -87.1833319263594",14.068431847108789,-87.1833319263594
2024-01-04T00:34:33.179Z,Olancho ,Juticalpa ,2024-01-03T10:22:00Z,Delitos Contra La Propiedad,Hurto A Vivienda,"14.668780567895762, -86.22444168655615",14.668780567895762,-86.22444168655615
2024-01-04T01:22:48.613Z,Comayagua ,Taulabé ,2024-01-03T20:00:00Z,Emergencia Medica,Emergencia Médica,"14.667863646583358, -87.98756663234583",14.667863646583358,-87.98756663234583
2024-01-04T01:38:05.228Z,Intibuca ,San Juan ,2024-01-03T23:02:00Z,Accidente de Transito,Colisión,"14.401654259441072, -88.42307490311306",14.401654259441072,-88.42307490311306
2024-01-04T01:42:49.932Z,Olancho ,San Esteban ,2024-01-03T19:26:00Z,Emergencia Medica,Emergencia Médica,"15.211955431883158, -85.7693056866415",15.211955431883158,-85.7693056866415
2024-01-04T01:48:31.08Z,Olancho ,Juticalpa ,2024-01-04T00:03:00Z,Emergencia Medica,Emergencia Médica,"14.093422347978631, -87.19251555927723",14.093422347978631,-87.19251555927723
2024-01-04T01:56:26.97Z,Francisco Morazan ,Distrito Central,2024-01-03T23:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.095309548618356, -87.22801869314075",14.095309548618356,-87.22801869314075
2024-01-04T02:05:26.861Z,Francisco Morazan ,El Porvenir ,2024-01-04T00:34:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.754471450980384, -87.18483284161591",14.754471450980384,-87.18483284161591
2024-01-04T02:38:18.17Z,El Paraiso ,Danlí,2024-01-04T01:37:00Z,Delitos Contra La Propiedad,Hurto De Vehículo,"14.040723374737624, -86.5684829720882",14.040723374737624,-86.5684829720882
2024-01-04T03:20:55.622Z,Francisco Morazan ,Distrito Central,2024-01-03T21:34:00Z,Emergencia Medica,Emergencia Médica,"14.052567777394408, -87.17428331405733",14.052567777394408,-87.17428331405733
2024-01-04T03:35:03.991Z,Francisco Morazan ,Distrito Central,2024-01-03T22:05:00Z,Accidente de Transito,Colisión,"13.97423672459631, -87.20554166437844",13.97423672459631,-87.20554166437844
2024-01-04T03:48:30.659Z,Francisco Morazan ,Distrito Central,2024-01-04T00:07:00Z,Emergencia Medica,Emergencia Médica,"14.072029495698516, -87.28010100674912",14.072029495698516,-87.28010100674912
2024-01-04T03:53:22.118Z,Francisco Morazan ,Distrito Central,2024-01-04T01:51:00Z,Emergencia Medica,Emergencia Médica,"14.065874098355, -87.18034258978639",14.065874098355,-87.18034258978639
2024-01-04T04:07:40.236Z,Francisco Morazan ,Distrito Central,2024-01-04T04:01:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.058463129111608, -87.1904477524053",14.058463129111608,-87.1904477524053
2024-01-04T05:16:03.821Z,Francisco Morazan ,Ojojona ,2024-01-04T01:32:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.937115317429727, -87.29419204993664",13.937115317429727,-87.29419204993664
2024-01-04T05:22:08.326Z,Francisco Morazan ,Distrito Central,2024-01-04T01:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.113634905224265, -87.1942573462973",14.113634905224265,-87.1942573462973
2024-01-04T05:26:00.053Z,El Paraiso ,Danlí,2024-01-03T18:52:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.04142430968978, -86.5709835823044",14.04142430968978,-86.5709835823044
2024-01-04T05:30:33.455Z,El Paraiso ,Yuscaran ,2024-01-03T21:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.945229628109258, -86.85138550084672",13.945229628109258,-86.85138550084672
2024-01-04T05:33:56.51Z,El Paraiso ,El Paraíso ,2024-01-03T21:39:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.86011834929564, -86.55005001767336",13.86011834929564,-86.55005001767336
2024-01-04T05:40:40.491Z,Comayagua ,Las Lajas ,2024-01-03T19:50:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.895425809729787, -87.58255457574028",14.895425809729787,-87.58255457574028
2024-01-04T05:46:03.813Z,Comayagua ,Lejamaní ,2024-01-03T20:30:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.366703656418485, -87.70629191864153",14.366703656418485,-87.70629191864153
2024-01-04T05:49:39.309Z,Comayagua ,Comayagua ,2024-01-03T20:35:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.449118104209948, -87.64930424140327",14.449118104209948,-87.64930424140327
2024-01-04T05:55:50Z,Comayagua ,Siguatepeque ,2024-01-04T23:08:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.597083135328354, -87.84076459007233",14.597083135328354,-87.84076459007233
2024-01-04T06:00:09.715Z,Comayagua ,Comayagua ,2024-01-03T23:28:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.449198803359872, -87.6509929678016",14.449198803359872,-87.6509929678016
2024-01-04T06:04:49.908Z,Comayagua ,Siguatepeque ,2024-01-04T01:25:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.5964135122253, -87.84086516967722",14.5964135122253,-87.84086516967722
2024-01-04T06:22:17.992Z,Gracias a Dios ,Puerto Lempira ,2024-01-03T20:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.257592632356177, -83.7811555413955",15.257592632356177,-83.7811555413955
2024-01-04T06:28:26.653Z,Francisco Morazan ,Distrito Central,2024-01-04T00:50:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.010521740709551, -87.19823848207844",14.010521740709551,-87.19823848207844
2024-01-04T06:31:51.122Z,Francisco Morazan ,Distrito Central,2024-01-04T05:08:00Z,Delitos Contra La Propiedad,Hurto De Vehículo,"14.096867131240733, -87.19794771577212",14.096867131240733,-87.19794771577212
2024-01-04T07:56:20.698Z,Francisco Morazan ,Distrito Central,2024-01-01T04:54:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.109246814512558, -87.20600515272977",14.109246814512558,-87.20600515272977
2024-01-04T08:03:52.246Z,Francisco Morazan ,Distrito Central,2024-01-01T05:00:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.114423197037203, -87.21093811498685",14.114423197037203,-87.21093811498685
2024-01-04T08:07:44.457Z,Francisco Morazan ,Distrito Central,2024-01-01T06:16:00Z,Accidente de Transito,Colisión,"14.077539595512023, -87.15679080689294",14.077539595512023,-87.15679080689294
2024-01-04T08:10:52.814Z,El Paraiso ,Yuscaran ,2024-01-01T05:11:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.060474569413083, -86.87061669198827",14.060474569413083,-86.87061669198827
2024-01-04T08:16:59.48Z,Gracias a Dios ,Puerto Lempira ,2024-01-01T05:25:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.257530800915076, -83.78042190006786",15.257530800915076,-83.78042190006786
2024-01-04T08:23:17.025Z,La Paz ,La Paz ,2024-01-01T04:57:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.322625264219731, -87.67625573982984",14.322625264219731,-87.67625573982984
2024-01-04T08:32:05.222Z,Francisco Morazan ,Valle de Angeles ,2024-01-01T05:27:00Z,Emergencia Medica,Emergencia Médica,"14.111614598177002, -87.20584758296609",14.111614598177002,-87.20584758296609
2024-01-04T08:35:52.126Z,Francisco Morazan ,Distrito Central,2024-01-04T07:59:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.09772065763303, -87.20745732142201",14.09772065763303,-87.20745732142201
2024-01-04T08:39:10.116Z,El Paraiso ,Danlí,2024-01-01T04:43:00Z,Accidente de Transito,Colisión,"14.205487965471482, -86.60654740929631",14.205487965471482,-86.60654740929631
2024-01-04T08:46:58.074Z,Comayagua ,Siguatepeque ,2024-01-01T04:56:00Z,Emergencia Medica,Emergencia Médica,"14.596594237000266, -87.84026196126815",14.596594237000266,-87.84026196126815
2024-01-04T08:48:31.504Z,Francisco Morazan ,Valle de Angeles ,2024-01-01T03:55:00Z,Emergencia Medica,Emergencia Médica,"14.123983160155099, -87.06940747594349",14.123983160155099,-87.06940747594349
2024-01-04T08:53:45.189Z,Francisco Morazan ,Distrito Central,2024-01-01T04:23:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.974131738369033, -87.20171033083662",13.974131738369033,-87.20171033083662
2024-01-04T08:54:25.335Z,El Paraiso ,Danlí,2024-01-01T04:55:00Z,Delitos Contra La Propiedad,Robo A Vivienda,"14.035059509132731, -86.5805954890389",14.035059509132731,-86.5805954890389
2024-01-04T09:00:24.511Z,Francisco Morazan ,Distrito Central,2024-01-01T04:00:00Z,Accidente de Transito,Colisión,"14.100176791065344, -87.15072079292464",14.100176791065344,-87.15072079292464
2024-01-04T09:15:52.228Z,Choluteca ,Choluteca ,2024-01-03T16:35:00Z,Emergencia Medica,Emergencia Médica,"13.290101, -87.187310",13.290101,-87.187310
2024-01-04T09:17:06.508Z,Francisco Morazan ,Distrito Central,2024-01-04T07:14:00Z,Emergencia Medica,Emergencia Médica,"14.063318075392422, -87.18970837483539",14.063318075392422,-87.18970837483539
